geneID	symbol	P0205	P0322	P0407	P0508	P1116
285547	LINC01097	0	0	0	0	0
285548	LINC01096	0	16	0	1	11
285550	FAM200B	536	608	485	548	323
285555	STPG2	0	1	15	3	9
285577	LINC01019	0	0	340	73	0
285588	EFCAB9	0	0	0	0	0
285590	SH3PXD2B	212	1841	770	361	274
285593	LOC285593	3	10	37	20	4
285596	FAM153A	6	7	0	0	6
285598	ARL10	12	170	44	39	8
2856	GPR33	0	0	0	0	0
285600	KIAA0825	53	85	64	33	10
285601	GPR150	10	23	54	43	3
285605	DTWD2	373	411	331	913	115
285613	RELL2	386	427	256	367	84
285622	NBPF22P	0	3	0	3	156
285626	LOC285626	1	4	0	0	0
285627	LINC01845	0	0	0	0	0
285629	LINC02159	5	320	8	7	5
285636	C5orf51	803	1465	975	1840	357
285641	SLC36A3	3	3	0	0	0
285643	KIF4B	5	21	21	13	6
285659	OR2V2	0	0	0	0	0
285668	C5orf64	0	3	0	0	1
285671	RNF180	255	175	31	320	107
285672	SREK1IP1	955	1827	592	1407	3444
285676	ZNF454	5	44	71	18	3
285679	C5orf60	1	1	1	2	2
285692	LINC02112	0	0	0	0	1
285696	LOC285696	0	4	0	0	1
2857	GPR34	140	909	354	67	117
285704	RGMB	271	466	362	472	122
285735	LINC00326	0	0	0	0	0
285740	PHACTR2-AS1	1	3	0	1	38
285753	CEP57L1	125	224	129	173	313
285755	PPIL6	49	272	217	64	58
285758	LINC01268	41	148	280	12	159
285759	FLJ34503	1	2	2	1	2
285761	DCBLD1	414	1219	596	624	513
285762	LOC285762	0	0	0	0	3
285768	LINC01622	0	7	8	0	0
285780	LY86-AS1	2	2	16	2	3
285782	CAGE1	1	25	3	7	1
285796	PACRG-AS1	0	2	0	1	3
285800	PRR18	64	10	121	9	2
285819	LOC285819	5	29	8	4	7
285830	HLA-F-AS1	345	169	394	242	79
285834	HCG22	0	0	0	0	1
285847	LOC285847	9	18	17	33	1
285848	PNPLA1	1	6	0	0	0
285852	TREML4	0	2	0	0	0
285855	RPL7L1	1049	4881	1167	1024	1209
285877	POM121L12	0	0	0	0	0
285878	VSTM2A-OT1	0	0	0	0	0
285888	CNPY1	1	0	0	0	0
285889	LOC285889	2	1	1	1	0
2859	GPR35	26	857	19	5	310
285908	LINC00174	82	218	327	120	533
285941	C7orf71	0	77	5	0	155
285954	INHBA-AS1	41	8	50	3	0
285955	SPDYE1	10	17	28	6	66
285958	SNHG15	76	599	300	245	534
285961	SEPT7P9	0	0	2	1	1
285962	WEE2-AS1	148	70	39	30	52
285965	EPHA1-AS1	26	103	55	9	3
285966	TCAF2	146	350	144	25	33
285971	ZNF775	187	446	320	85	226
285972	LINC00996	16	60	18	4	26
285973	ATG9B	205	265	111	223	43
285987	DLX6-AS1	0	47	0	1	2
285989	ZNF789	411	315	399	164	841
286	ANK1	18	37	10	12	2
286002	SLC26A4-AS1	0	0	0	0	2
286006	LSMEM1	32	117	30	40	201
286016	TPI1P2	114	28	210	23	2
286023	FLJ40288	0	0	0	0	4
286042	FAM86B3P	56	72	57	15	143
286046	XKR6	3	39	9	8	4
286053	NSMCE2	444	857	199	462	1715
286059	LOC286059	1	4	3	2	8
286075	ZNF707	215	770	273	320	673
286076	BREA2	0	5	1	0	5
286077	FAM83H	2370	4786	3724	1658	3056
286083	LOC286083	0	0	0	0	0
286094	LINC01591	0	0	0	0	0
286097	MICU3	653	138	179	278	578
2861	GPR37	3722	956	4101	1817	107
286101	ZNF252P	1556	922	1993	598	683
286102	TMED10P1	94	180	327	53	165
286103	ZNF252P-AS1	54	59	111	34	146
286114	LINC02153	0	1	0	0	0
286122	C8orf31	18	19	15	2	7
286128	ZFP41	934	1351	1391	690	2168
286133	SCARA5	18	2	2	0	1
286135	LINC02209	2	0	0	0	0
286140	RNF5P1	410	736	360	605	152
286144	TRIQK	675	1485	1365	725	908
286148	DPY19L4	1542	2147	2002	992	3455
286151	FBXO43	65	41	173	180	265
286177	LOC286177	0	0	0	0	0
286183	NKAIN3	13	2	16	2	0
286184	LINC01289	0	0	0	0	0
286186	LINC01299	0	0	0	2	1
286187	PPP1R42	1	3	0	0	0
286189	C8orf34-AS1	0	0	0	0	1
286190	LACTB2-AS1	539	299	277	323	460
2862	MLNR	0	5	0	0	0
286204	CRB2	18	5	1	4	11
286205	SCAI	232	448	344	425	207
286207	CFAP157	129	180	117	96	99
286223	C9orf47	10	229	54	26	0
286234	SPATA31E1	0	1	27	5	7
286238	LOC286238	0	0	0	0	0
286256	LCN12	307	47	446	243	121
286257	C9orf142	1245	1686	495	772	2291
286262	TPRN	827	817	825	569	2377
286297	LOC286297	0	0	0	1	0
2863	GPR39	1011	325	308	314	361
286319	TUSC1	187	1007	924	650	229
286333	FAM225A	1	25	4	1	1
286336	FAM78A	178	875	291	137	115
286343	LURAP1L	247	1489	360	918	206
286359	LOC286359	0	0	1	0	0
286362	OR13C9	0	0	0	0	0
286365	OR13D1	0	0	0	0	0
286367	NA	25	64	43	30	32
286370	MIR4290HG	3	0	18	5	2
286380	FOXD4L3	0	0	0	0	0
2864	FFAR1	0	1	0	0	0
286410	ATP11C	1711	1143	3053	818	363
286411	LINC00632	0	0	0	0	0
286436	H2BFM	0	0	0	0	0
286437	LOC286437	118	225	193	194	385
286442	LINC01281	0	12	0	0	0
286451	YIPF6	2390	2539	3510	1497	982
286464	CFAP47	0	0	3	0	28
286467	FIRRE	14	36	85	19	479
286495	TTC3P1	186	83	443	281	90
286499	FAM133A	12	826	694	148	17
2865	FFAR3	0	7	0	10	0
286514	MAGEB18	0	0	0	0	0
286527	TMSB15B	9	58	1	13	39
286530	P2RY8	1	0	0	0	0
286554	BCORP1	2	2	2	0	0
286557	RBMY1A3P	0	7	1	0	0
286676	ILDR1	348	141	791	7	44
2867	FFAR2	3	81	1	2	15
286749	STON1-GTF2A1L	19	249	26	24	3
286753	TUSC5	3	2	1	1	0
2868	GRK4	105	247	136	61	65
286826	LIN9	327	401	241	240	243
286827	TRIM59	46	180	144	121	267
286828	CSN1S2AP	0	0	0	0	0
286887	KRT6C	1	2	0	0	2
2869	GRK5	594	1231	312	283	206
286967	FAM223B	0	0	2	0	0
287	ANK2	29	213	87	30	41
2870	GRK6	589	2595	1448	1352	1033
287015	TRIM42	0	0	0	0	0
2872	MKNK2	3725	3311	3074	2777	1482
2873	GPS1	4138	5454	2927	6259	3348
2874	GPS2	1231	3922	690	2677	2161
2875	GPT	3473	359	1725	9745	2259
2876	GPX1	8074	14951	14879	9301	3267
2877	GPX2	702	40349	84	242	2811
2878	GPX3	23356	4379	6028	9574	1434
2879	GPX4	23564	9432	11239	22117	10277
288	ANK3	241	1340	55	91	248
2880	GPX5	0	0	2	0	0
2882	GPX7	142	1369	156	49	332
2885	GRB2	3231	11365	4957	4312	2408
2886	GRB7	269	1964	1026	1029	434
2887	GRB10	2849	6704	3902	1817	3173
2888	GRB14	583	1157	905	1110	1709
2889	RAPGEF1	1930	6966	2491	1832	1252
2890	GRIA1	1	1	0	1	0
2891	GRIA2	0	1	150	3	2
2892	GRIA3	29	190	12	3	79
2893	GRIA4	0	4	4	1	1
2894	GRID1	781	58	9	20	9
2895	GRID2	0	0	5	2	6
28951	TRIB2	782	925	478	299	113
28952	CCDC22	640	1328	560	764	528
28954	REM1	24	91	20	3	6
28955	DEXI	2452	978	1464	1019	611
28956	LAMTOR2	5232	2158	1739	4893	1637
28957	MRPS28	1356	1259	603	1655	744
28958	COA3	2328	2544	2252	3628	1598
28959	TMEM176B	83010	13683	33623	38434	9644
2896	GRN	15113	32798	15097	14813	4861
28960	DCPS	292	561	508	994	219
28962	OSTM1	931	2231	1184	818	698
28964	GIT1	740	4289	1103	1136	1856
28965	SLC27A6	0	0	0	0	0
28966	SNX24	471	542	448	557	458
28968	SLC6A16	78	131	84	11	86
28969	BZW2	560	1743	772	397	753
2897	GRIK1	4	19	2	7	43
28970	C11orf54	2886	1810	5803	4297	664
28971	AAMDC	515	430	332	774	995
28972	SPCS1	4961	4297	6903	3371	720
28973	MRPS18B	1813	3549	931	4017	880
28974	C19orf53	2256	2761	2103	2913	1700
28976	ACAD9	2143	2853	1619	3263	1812
28977	MRPL42	565	1987	779	947	806
28978	TMEM14A	2207	2267	2290	3916	2129
2898	GRIK2	11	8	5	6	14
28981	IFT81	269	569	523	320	380
28982	FLVCR1	912	1123	306	504	3403
28983	TMPRSS11E	0	1	0	1	0
28984	RGCC	544	931	302	615	83
28985	MCTS1	972	998	924	1056	529
28986	MAGEH1	266	630	2279	596	65
28987	NOB1	858	1795	922	1454	435
28988	DBNL	1525	5423	2134	1696	2093
28989	NTMT1	920	1228	436	608	269
2899	GRIK3	0	6	3	6	3
28990	ASTE1	324	637	443	377	217
28991	COMMD5	775	1730	733	747	1220
28992	MACROD1	1674	373	1039	2738	1278
28996	HIPK2	6932	10705	17860	1867	4886
28998	MRPL13	1254	1563	435	933	726
28999	KLF15	2323	358	7880	10430	115
29	ABR	366	6269	437	262	1471
290	ANPEP	73413	10349	29312	25569	42453
2900	GRIK4	3	69	0	3	6
2901	GRIK5	4	54	5	10	31
29015	SLC43A3	6727	2964	4672	14916	997
29018	FOXN3-AS2	0	1	0	0	5
2902	GRIN1	2	11	10	0	44
29028	ATAD2	1650	2000	1536	1580	4279
2903	GRIN2A	0	2	4	1	2
29034	CPS1-IT1	1	0	111	30	0
29035	C16orf72	1242	1672	1416	996	349
2904	GRIN2B	17	2	12	17	0
2905	GRIN2C	14	31	31	39	19
29057	FAM156A	2	7	14	4	8
29058	TMEM230	4619	5331	7273	3977	1304
2906	GRIN2D	37	232	33	10	21
29062	WDR91	1762	1107	788	380	506
29063	ZCCHC4	165	368	264	174	134
29065	ASAP1-IT1	0	0	0	0	18
29066	ZC3H7A	1120	1554	1120	902	615
29068	ZBTB44	631	3229	1750	1254	3684
2907	GRINA	11978	8864	6176	12146	7853
29070	CCDC113	398	132	167	35	38
29071	C1GALT1C1	1315	1328	1413	678	355
29072	SETD2	1851	3680	5935	2415	1002
29074	MRPL18	1056	2260	1698	2394	2499
29075	LINC00652	0	19	41	25	6
29078	NDUFAF4	391	543	293	576	410
29079	MED4	1412	1025	1374	648	454
2908	NR3C1	2810	2548	3050	3101	1265
29080	CCDC59	425	941	389	1016	1744
29081	METTL5	1707	2008	1321	1136	1300
29082	CHMP4A	922	2572	1154	662	593
29083	GTPBP8	87	579	122	173	48
29085	PHPT1	2643	3951	1054	3927	2838
29086	BABAM1	2424	2348	2110	2152	537
29087	THYN1	422	1015	635	743	212
29088	MRPL15	1767	1623	937	1651	581
29089	UBE2T	389	376	432	301	404
2909	ARHGAP35	4726	7752	6318	4528	1951
29090	TIMM21	1627	1052	538	1355	480
29091	STXBP6	66	335	115	249	72
29092	LINC00339	308	336	673	211	128
29093	MRPL22	918	929	386	2628	673
29094	LGALSL	477	917	235	256	191
29095	ORMDL2	1678	1762	639	986	599
29097	CNIH4	2527	1489	855	946	1287
29098	RANGRF	134	756	171	472	162
29099	COMMD9	836	1946	969	1152	670
291	SLC25A4	1920	1218	1467	1444	603
29100	TMEM208	2683	1326	2197	3387	899
29101	SSU72	5108	3751	4819	1782	2200
29102	DROSHA	918	2437	1088	1370	1396
29103	DNAJC15	1436	924	916	728	612
29104	N6AMT1	178	147	151	121	124
29105	CFAP20	1331	786	1427	1526	239
29106	SCG3	2	33	4	4	3
29107	NXT1	294	779	333	612	334
29108	PYCARD	718	1352	679	447	2417
29109	FHOD1	403	1389	395	299	150
2911	GRM1	2	11	3	2	7
29110	TBK1	898	1786	1007	1130	711
29113	C6orf15	1	0	0	0	0
29114	TAGLN3	1	3	0	3	0
29115	SAP30BP	1103	2863	1054	2606	1277
29116	MYLIP	147	1313	127	165	1158
29117	BRD7	1390	1555	2450	1100	2439
29118	DDX25	0	1	3	2	0
29119	CTNNA3	5	13	39	95	4
2912	GRM2	11	37	53	6	2
29121	CLEC2D	151	370	159	166	365
29122	PRSS50	66	14	149	38	1
29123	ANKRD11	1545	6299	4204	2557	7940
29124	LGALS13	0	0	0	0	0
29125	C11orf21	129	69	10	10	20
29126	CD274	24	266	136	66	28
29127	RACGAP1	458	1346	565	822	872
29128	UHRF1	98	405	189	120	333
2913	GRM3	101	18	0	2	4
2914	GRM4	3	2	0	0	11
2915	GRM5	0	409	0	3	3
2916	GRM6	3	41	3	0	2
2917	GRM7	6	9	5	3	8
2918	GRM8	80	7	3	5	19
2919	CXCL1	15	2259	4	9	40
292	SLC25A5	10595	11332	8157	10400	3220
2920	CXCL2	172	1629	111	842	432
2921	CXCL3	2	353	5	6	202
2922	GRP	0	3	5	0	0
2923	PDIA3	19161	27218	15846	11441	9273
2925	GRPR	22	32	34	1	0
2926	GRSF1	1070	3125	2020	1151	1362
2928	GSC2	0	0	0	0	0
293	SLC25A6	3	3	2	0	2
2931	GSK3A	1788	4289	1601	1232	1753
2932	GSK3B	2138	3720	2200	1615	1074
2934	GSN	4281	11685	3304	7369	906
2935	GSPT1	2920	4485	3504	1975	1948
2936	GSR	4610	7009	2171	2615	2083
2937	GSS	2784	2548	1697	2194	2143
2938	GSTA1	13785	12939	31794	55714	15927
2939	GSTA2	612	825	5676	29548	1860
2940	GSTA3	0	0	4	12	0
2941	GSTA4	2541	1764	534	805	1471
2944	GSTM1	23	27	29	19	264
2946	GSTM2	447	518	546	431	101
2947	GSTM3	498	4059	738	185	172
2948	GSTM4	1065	1002	937	1049	214
2949	GSTM5	32	13	11	4	4
2950	GSTP1	673	9965	398	519	286
2952	GSTT1	0	1182	1	3206	0
2953	GSTT2	10	3	15	136	0
2954	GSTZ1	1003	639	1640	1194	109
2956	MSH6	1530	3598	1996	1429	1253
2957	GTF2A1	1010	2212	1299	1300	470
2958	GTF2A2	1094	1483	1030	1116	455
2959	GTF2B	788	1062	604	564	586
2960	GTF2E1	341	934	577	241	307
2961	GTF2E2	592	958	492	907	601
2962	GTF2F1	1758	3707	1704	1873	941
2963	GTF2F2	588	761	609	363	408
2965	GTF2H1	839	2643	963	912	385
2966	GTF2H2	84	96	87	99	15
2967	GTF2H3	424	953	864	772	995
2968	GTF2H4	1156	2608	867	1160	816
2969	GTF2I	715	2502	2191	583	1245
2970	GTF2IP1	338	794	579	182	53
2971	GTF3A	4327	3855	4181	3650	2789
2972	BRF1	1278	2107	1331	1799	1143
2974	GUCY1B2	1	68	14	0	23
2975	GTF3C1	1644	2905	2527	1586	2437
2976	GTF3C2	1102	3359	1639	1747	900
29760	BLNK	494	846	304	1217	250
29761	USP25	850	2135	1216	650	220
29763	PACSIN3	895	912	441	1190	581
29765	TMOD4	5	18	12	11	39
29766	TMOD3	1328	3773	1948	1135	688
29767	TMOD2	193	705	109	224	52
2977	GUCY1A2	223	796	235	118	783
29774	POM121L9P	17	31	3	2	6
29775	CARD10	665	7517	1064	1042	1082
29777	ABT1	870	2297	557	1383	456
2978	GUCA1A	0	7	0	2	0
29780	PARVB	1038	1998	194	190	1201
29781	NCAPH2	2578	3727	1763	3340	2698
29785	CYP2S1	29	1175	27	44	9
29789	OLA1	1310	2922	1480	1026	869
2979	GUCA1B	16	60	4	35	59
29796	UQCR10	3015	2299	2069	2381	1275
29797	POM121L8P	1	0	0	1	0
29798	C2orf27A	9	176	113	3	16
29799	YPEL1	591	1017	780	667	905
2980	GUCA2A	0	69	0	0	8
29800	ZDHHC1	90	380	31	210	148
29801	ZDHHC8	760	2472	1392	918	86
29802	VPREB3	30	6	10	3	10
29803	REPIN1	11482	10096	10651	3459	3897
2981	GUCA2B	47	28	9	10	225
2982	GUCY1A3	298	2182	252	230	323
2983	GUCY1B3	314	751	184	149	209
2984	GUCY2C	431	289	212	6	538
29841	GRHL1	255	295	908	264	420
29842	TFCP2L1	5	134	26	3	81
29843	SENP1	259	846	434	252	286
29844	TFPT	415	1147	323	510	530
29850	TRPM5	13	2	10	16	3
29851	ICOS	33	132	6	6	25
29855	UBN1	2039	3212	5211	1471	1385
2986	GUCY2F	1	1	0	1	0
2987	GUK1	12288	7978	4213	3299	6239
29880	ALG5	1364	759	1236	797	381
29881	NPC1L1	6	2272	62	10	2296
29882	ANAPC2	2071	2242	2192	1994	876
29883	CNOT7	2102	2615	1878	1610	843
29886	SNX8	2509	1698	2320	1090	1059
29887	SNX10	1359	1474	2252	110	621
29888	STRN4	2281	6572	2226	1892	2976
29889	GNL2	1973	4118	1641	1703	1651
29890	RBM15B	1746	7388	3945	1983	685
29893	PSMC3IP	723	941	526	1176	869
29894	CPSF1	2788	4209	2272	2757	6295
29895	MYLPF	3	5	8	3	8
29896	TRA2A	1246	1500	1225	807	2248
29899	GPSM2	1230	1523	1461	1149	812
2990	GUSB	5744	6435	7716	5403	3935
29901	SAC3D1	559	1263	566	1011	551
29902	FAM216A	77	205	156	383	92
29903	CCDC106	514	520	416	203	165
29904	EEF2K	1010	1920	1697	801	925
29906	ST8SIA5	0	15	0	3	3
29909	GPR171	34	71	5	8	48
29911	HOOK2	1423	1006	813	566	455
29914	UBIAD1	885	896	866	893	570
29915	HCFC2	266	452	408	736	374
29916	SNX11	839	1362	774	1033	363
29919	C18orf8	1235	1085	731	1389	868
2992	GYG1	440	1559	306	367	495
29920	PYCR2	3132	2464	1875	1272	1917
29922	NME7	1187	2277	555	5526	5163
29923	HILPDA	144	927	277	103	599
29924	EPN1	5327	9631	6183	3406	3402
29925	GMPPB	728	1622	1362	768	235
29926	GMPPA	1383	2167	2094	1351	863
29927	SEC61A1	14049	26480	13057	12635	11533
29928	TIMM22	181	974	177	483	179
29929	ALG6	729	805	686	532	576
2993	GYPA	0	0	1	0	1
29930	PCDHB1	0	1	28	4	0
29931	LINC00312	48	120	61	17	52
29933	GPR132	44	391	27	20	57
29934	SNX12	1601	2955	1547	1191	727
29935	RPA4	0	2	4	0	114
29937	NENF	5871	2333	1984	1761	3753
2994	GYPB	0	0	0	0	0
29940	DSE	630	4268	1389	612	457
29941	PKN3	470	926	716	507	646
29942	PURG	2	3	1	1	2
29943	PADI1	2938	26	3	1	2
29944	PNMA3	7	373	363	3	25
29945	ANAPC4	763	910	424	356	890
29946	SERTAD3	557	1223	362	310	599
29947	DNMT3L	113	4	149	40	1
29948	OSGIN1	2132	2170	8436	20046	152
29949	IL19	0	0	0	0	0
2995	GYPC	553	1380	513	497	220
29950	SERTAD1	403	1000	211	439	110
29951	PDZRN4	7	20	2	2	2
29952	DPP7	7957	5598	1644	5738	1147
29953	TRHDE	116	73	20	17	0
29954	POMT2	296	1301	410	354	471
29956	CERS2	63462	13037	19112	98173	19182
29957	SLC25A24	176	2588	1630	273	167
29958	DMGDH	5268	555	4157	6988	325
29959	NRBP1	3156	6560	3218	3654	1313
2996	GYPE	9	2	0	1	0
29960	MRM2	1509	1344	1472	893	511
29964	PRICKLE4	2923	5967	2106	2758	3689
29965	CDIP1	1016	905	1556	2094	588
29966	STRN3	863	1500	884	897	864
29967	LRP12	168	1658	237	211	70
29968	PSAT1	2947	1270	313	7672	1402
29969	MDFIC	1985	3374	327	130	543
2997	GYS1	410	1389	466	449	1714
29970	SCHIP1	449	987	860	671	214
29974	A1CF	10009	4185	5943	7269	5128
29978	UBQLN2	1538	1762	2517	1573	700
29979	UBQLN1	5217	5111	4583	3037	1130
2998	GYS2	2182	10	3603	4076	5
29980	DONSON	5216	3452	2376	5974	1892
29982	NRBF2	358	949	399	552	182
29984	RHOD	2331	1515	660	1426	1273
29985	SLC39A3	1941	1401	1425	1547	832
29986	SLC39A2	0	1	0	1	5
29988	SLC2A8	2144	1225	818	1382	623
29989	OBP2B	0	0	0	0	1
2999	GZMH	58	106	40	34	89
29990	PILRB	3071	3274	1372	2408	4434
29991	OBP2A	0	17	1	1	0
29992	PILRA	98	910	120	201	47
29993	PACSIN1	15	576	27	8	806
29994	BAZ2B	991	1783	1029	436	2448
29995	LMCD1	281	1836	319	337	105
29997	NOP53	8292	18565	5292	14458	9261
29998	BICRA	474	1056	461	500	1729
29999	FSCN3	2015	975	766	783	970
3	A2MP1	2	8	0	5	178
30	ACAA1	8722	3376	8708	22445	2518
3000	GUCY2D	60	6	43	4	36
30000	TNPO2	1823	2052	1795	1339	2559
30001	ERO1A	1383	4713	1516	1173	589
30008	EFEMP2	757	1908	901	252	177
30009	TBX21	43	105	21	20	46
3001	GZMA	204	274	86	77	241
30010	NXPH1	0	2	3	0	0
30011	SH3KBP1	1972	3886	2040	219	1100
30012	TLX3	0	0	0	1	0
3002	GZMB	20	321	5	70	217
3003	GZMK	122	130	74	32	73
3004	GZMM	93	140	39	33	62
3005	H1F0	21247	9739	12935	30863	2966
3006	HIST1H1C	6182	2040	10066	5525	785
30061	SLC40A1	8749	28565	22457	5357	2487
30062	RAX	0	9	0	0	3
3007	HIST1H1D	0	0	11	11	12
3008	HIST1H1E	28	36	83	64	87
3009	HIST1H1B	4	10	22	24	15
301	ANXA1	1117	5332	759	1097	292
3010	HIST1H1T	0	8	3	4	0
3012	HIST1H2AE	87	52	586	168	154
3013	HIST1H2AD	35	59	74	17	5
3014	H2AFX	571	2729	956	2179	2203
3015	H2AFZ	1700	5636	2468	4896	2718
3017	HIST1H2BD	2274	850	1676	631	505
3018	HIST1H2BB	0	0	0	2	3
302	ANXA2	5581	25184	4411	2881	4121
3020	H3F3A	135	167	73	83	144
3021	H3F3B	13023	18122	18328	39631	6136
3024	HIST1H1A	3	13	7	3	0
3026	HABP2	7167	9523	576	9717	8044
3028	HSD17B10	6861	2429	4748	6877	1415
3029	HAGH	9336	1298	6973	13593	1556
303	ANXA2P1	3	10	0	0	1
3030	HADHA	13079	8583	8663	15265	2370
3032	HADHB	8623	5019	10050	8533	1730
3033	HADH	2973	1003	2003	2453	1170
3034	HAL	952	386	5351	2928	5
3035	HARS	1893	2612	903	2334	1153
3036	HAS1	6	45	1	1	4
3037	HAS2	13	239	3	2	13
3038	HAS3	1082	1389	778	828	356
3039	HBA1	68	56	156	46	16
304	ANXA2P2	812	3730	696	410	275
3040	HBA2	79	56	209	57	31
3042	HBM	0	0	1	0	0
3043	HBB	321	297	1117	199	34
3044	HBBP1	0	0	0	0	0
3045	HBD	0	0	3	1	0
3046	HBE1	0	6	1	0	3
3047	HBG1	0	1	0	0	0
3048	HBG2	5	8	10	8	1
3049	HBQ1	0	1	0	0	2
305	ANXA2P3	4	9	3	1	1
3050	HBZ	0	0	0	0	0
3052	HCCS	607	2594	786	663	357
3053	SERPIND1	32806	2741	31595	48873	8899
3054	HCFC1	2009	6565	3149	1723	1752
3055	HCK	211	1934	253	148	163
3059	HCLS1	1040	4296	1057	574	564
306	ANXA3	49	510	30	93	159
3060	HCRT	2	1	0	0	3
3061	HCRTR1	320	489	277	189	38
3062	HCRTR2	0	1	0	0	0
3064	HTT	2196	4826	4135	1293	1667
3065	HDAC1	2466	12904	2961	1533	1498
3066	HDAC2	738	3787	1331	1397	3967
3067	HDC	21	6	24	28	1
3068	HDGF	17480	16705	14423	25943	7182
3069	HDLBP	20020	29097	30764	3041	4306
307	ANXA4	4465	23825	3457	1690	3460
3070	HELLS	49	600	142	231	999
3071	NCKAP1L	295	2741	553	210	380
3073	HEXA	4804	6459	8612	3493	1776
3074	HEXB	9564	7208	5316	7664	2878
3075	CFH	66853	14972	34117	45906	48307
3077	HFE	752	2303	785	567	551
3078	CFHR1	71828	469	31947	36125	3095
308	ANXA5	1563	16279	3792	2261	2477
3080	CFHR2	20793	46	15974	13321	642
3081	HGD	8229	10751	4429	33714	1223
30811	HUNK	47	86	29	97	59
30812	SOX8	20	24	1	2	0
30813	VSX1	0	35	0	0	2
30814	PLA2G2E	0	0	0	0	1
30815	ST6GALNAC6	897	2613	2290	2250	499
30817	ADGRE2	59	976	80	24	39
30818	KCNIP3	28	130	3	60	86
30819	KCNIP2	60	45	31	46	70
3082	HGF	103	4869	71	23	26
30820	KCNIP1	4	7	0	0	3
30827	CXXC1	1430	2340	1630	1900	2256
3083	HGFAC	3119	20	238	13	94
30832	ZNF354C	4	262	150	54	3
30833	NT5C	493	2980	549	1450	2591
30834	ZNRD1	297	961	299	451	310
30835	CD209	163	889	690	136	195
30836	DNTTIP2	1720	2664	1475	1563	2855
30837	SOCS7	334	1211	1213	390	340
3084	NRG1	6	8	31	73	6
30844	EHD4	1511	3260	1186	1875	833
30845	EHD3	255	867	140	114	17
30846	EHD2	706	2706	628	1308	198
30848	CTAG2	186	3364	2089	245	1
30849	PIK3R4	985	1609	1075	1397	568
30850	CDR2L	162	3506	123	137	128
30851	TAX1BP3	949	10541	367	484	1461
3087	HHEX	1776	3954	578	2423	1612
309	ANXA6	11512	5541	6672	3848	463
3090	HIC1	286	1343	288	354	87
3091	HIF1A	1836	13590	1626	1538	1292
3092	HIP1	1546	3361	3957	1438	569
3093	UBE2K	3643	4603	3388	1907	1805
3094	HINT1	7985	4670	3463	10630	2410
3096	HIVEP1	509	1486	852	541	316
30968	STOML2	3017	4430	2450	3304	867
3097	HIVEP2	249	1788	424	309	478
3098	HK1	581	2631	427	432	234
3099	HK2	124	4680	44	38	102
31	ACACA	1331	4001	1687	1596	2177
310	ANXA7	3608	3433	2383	4025	1135
3101	HK3	97	1033	113	96	255
3104	ZBTB48	1191	698	766	434	900
3105	HLA-A	97835	125998	35006	36519	14737
3106	HLA-B	131363	115204	66512	69631	11608
3107	HLA-C	87269	85846	46342	53111	11335
3108	HLA-DMA	1021	5097	935	547	1322
3109	HLA-DMB	571	5134	671	393	425
311	ANXA11	2949	7993	1649	4087	1975
3110	MNX1	0	22	0	2	0
3111	HLA-DOA	293	2644	362	228	141
3112	HLA-DOB	94	84	65	23	76
3113	HLA-DPA1	5089	26506	5037	3217	2495
3115	HLA-DPB1	4562	19060	3804	2995	2314
3116	HLA-DPB2	11	47	4	3	7
3117	HLA-DQA1	1909	16216	1528	416	553
3118	HLA-DQA2	205	1453	398	234	297
3119	HLA-DQB1	2383	15651	1653	584	1320
312	ANXA13	205	5046	11	791	753
3120	HLA-DQB2	378	976	132	139	250
3122	HLA-DRA	7082	41647	8612	4446	3566
3123	HLA-DRB1	7463	26783	5378	3436	2923
3125	HLA-DRB3	0	0	0	0	0
3126	HLA-DRB4	0	0	0	0	0
3127	HLA-DRB5	2502	11610	2940	1782	1928
3128	HLA-DRB6	2664	11946	2271	1948	1184
313	AOAH	110	748	219	56	143
3131	HLF	1952	374	1472	3447	91
3133	HLA-E	28318	37658	16540	22635	7440
3134	HLA-F	10185	6495	5529	3060	1076
3135	HLA-G	1550	955	242	515	225
3136	HLA-H	15119	9083	2563	5382	2225
3137	HLA-J	9933	7913	940	2320	1461
3139	HLA-L	76	193	151	102	14
314	AOC2	80	52	212	92	28
3140	MR1	1260	1383	879	152	374
3141	HLCS	1091	780	1204	731	353
3142	HLX	1684	605	937	2134	754
3145	HMBS	532	850	598	940	507
3146	HMGB1	2240	2086	2990	2806	1333
3148	HMGB2	1756	3195	2364	5567	5003
3149	HMGB3	1584	1827	2939	3794	956
3150	HMGN1	5048	5639	2854	1349	2298
3151	HMGN2	2690	4190	4979	4755	1007
3155	HMGCL	6802	1498	4902	4713	1015
3156	HMGCR	3795	2238	2031	3664	1061
3157	HMGCS1	16362	4126	3336	12483	3211
3158	HMGCS2	59860	6902	39267	69595	10355
3159	HMGA1	1465	18015	1204	563	3479
316	AOX1	5610	422	16112	1119	6360
3161	HMMR	424	441	639	1328	469
3162	HMOX1	1362	16565	3291	2600	802
3163	HMOX2	1801	1480	1310	1459	600
3164	NR4A1	599	1437	295	382	466
3166	HMX1	1	0	0	1	0
3167	HMX2	0	16	1	0	0
3169	FOXA1	1008	3270	995	1112	432
317	APAF1	325	1351	796	571	1070
3170	FOXA2	2813	2107	3383	3250	1647
3171	FOXA3	963	1211	430	1581	2106
3172	HNF4A	12949	5297	18069	20297	3464
