gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
"	Cep128",128.5980745,-0.083607868,0.432089813,-0.193496503,0.846570144,0.958558036
"	Daam1",29.04748245,0.104660826,0.543931215,0.192415553,0.847416711,0.958558036
"	Ddrgk1",280.3376771,0.046414208,0.24098877,0.192599047,0.847272991,0.958558036
"	Fbxo11",1138.262359,0.041658724,0.215839183,0.19300816,0.846952578,0.958558036
"	Fbxo46",47.451175,0.088971346,0.459227847,0.193741182,0.846378544,0.958558036
"	Fbxo5",1466.688313,-0.05630069,0.292099941,-0.192744614,0.847158982,0.958558036
"	Gm1818",10.23160712,-0.126917372,0.65848752,-0.19274074,0.847162016,0.958558036
"	Mlf2",877.3343165,-0.049475645,0.255678845,-0.193506996,0.846561927,0.958558036
"	Ost4",2039.523988,-0.044030796,0.228284051,-0.192877233,0.847055116,0.958558036
"	Rcsd1",568.0266059,-0.04132165,0.21428579,-0.1928343,0.84708874,0.958558036
"	Ripk3",615.2992227,0.042175173,0.218125899,0.193352433,0.846682965,0.958558036
"	Slc30a5",808.2570974,-0.054219739,0.280329694,-0.193414184,0.846634608,0.958558036
"	Slc7a6os",269.5525525,-0.04992751,0.258420727,-0.193202421,0.846800442,0.958558036
"	Spc25",6058.09867,0.069600555,0.361822502,0.192361045,0.847459404,0.958558036
"	Usp38",902.0687385,0.035712239,0.184924729,0.193117705,0.846866787,0.958558036
"	Zfp937",10.71031898,0.134501529,0.698049759,0.192681865,0.847208127,0.958558036
"	Zmat1",75.04225501,0.06875251,0.357273859,0.19243644,0.84740035,0.958558036
"	Socs6",359.6096339,-0.064669784,0.336538711,-0.192161502,0.847615701,0.958643689
"	Slc12a2",259.5729809,-0.068688145,0.358051055,-0.191838968,0.847868346,0.958838283
"	Adamts10",205.7584952,-0.061377522,0.320943957,-0.191240622,0.848337079,0.959233752
"	Rab35",503.3473696,-0.035164652,0.183928294,-0.191186745,0.848379288,0.959233752
"	Bag4",255.9331344,-0.050595291,0.267597218,-0.18907256,0.850035947,0.959336696
"	Ccdc12",3338.138985,0.052407287,0.275125337,0.190485134,0.848928991,0.959336696
"	Cpsf6",3064.624165,0.042171882,0.222016062,0.189949688,0.849348556,0.959336696
"	Cyhr1",329.2895091,0.041636295,0.21804499,0.190952772,0.848562595,0.959336696
"	Ell2",167.768808,-0.071647342,0.378906175,-0.18908993,0.850022334,0.959336696
"	Gdpgp1",82.43206955,-0.084847516,0.445441578,-0.19047956,0.848933359,0.959336696
"	Gm12060",8.232870037,0.125827735,0.662675883,0.189878247,0.849404538,0.959336696
"	Gtdc1",189.6835512,-0.043736775,0.229795243,-0.190329333,0.849051069,0.959336696
"	Haus7",362.0653628,0.061199805,0.323215426,0.189346794,0.849821022,0.959336696
"	Hectd1",1299.822613,-0.028481334,0.149948003,-0.1899414,0.84935505,0.959336696
"	Luc7l2",1186.764283,-0.047419815,0.251088672,-0.188856846,0.850205017,0.959336696
"	Mfap1a",444.1291733,-0.035742551,0.188609017,-0.189506055,0.84969621,0.959336696
"	Mfsd1",1291.717004,-0.027943858,0.146855308,-0.190281568,0.849088496,0.959336696
"	Mob3a",126.6847935,-0.085587926,0.452294923,-0.189230349,0.849912282,0.959336696
"	Mrpl28",1939.659137,-0.069995406,0.368069691,-0.190168895,0.849176784,0.959336696
"	Nf2",156.157373,-0.055254881,0.290791572,-0.190015414,0.849297052,0.959336696
"	Pawr",28.79956261,-0.10731628,0.56826822,-0.188847936,0.850212001,0.959336696
"	Pianp",42.8073843,-0.140743717,0.743041957,-0.189415572,0.849767121,0.959336696
"	Psmb1",23991.2381,-0.034790438,0.183357962,-0.189740536,0.849512455,0.959336696
"	Susd1",359.8336897,0.05920282,0.311257569,0.190205237,0.849148308,0.959336696
"	Toe1",118.544565,0.045493923,0.240465802,0.189190825,0.849943258,0.959336696
"	mt-Nd3",28.75907057,0.089604,0.474580224,0.188806857,0.850244197,0.959336696
"	Chil3",8.293742077,-0.110681753,0.587258886,-0.188471823,0.850506802,0.959453864
"	Golga2",96.75545353,0.063581633,0.338014912,0.188103043,0.850795876,0.959453864
"	Ikbip",80.07777389,0.068644047,0.365326807,0.187897647,0.850956888,0.959453864
"	Krba1",63.9389845,-0.069629099,0.370973216,-0.187693063,0.851117269,0.959453864
"	Msrb1",228.4919712,-0.056594552,0.300420633,-0.188384371,0.85057535,0.959453864
"	Rprd1a",126.9693037,-0.084313046,0.448690019,-0.187909341,0.85094772,0.959453864
"	Tlk1",1028.489597,0.0366756,0.195153683,0.187931889,0.850930044,0.959453864
"	Top1mt",50.07530909,-0.095652349,0.509596357,-0.187702184,0.851110118,0.959453864
"	Trbv13-1",82.37931968,-0.140600605,0.749698816,-0.187542786,0.851235081,0.959453864
"	Ubl7",556.8101615,0.081750159,0.435761544,0.187602967,0.8511879,0.959453864
"	Vps36",2801.800071,-0.047300228,0.251549646,-0.188035359,0.850848933,0.959453864
"	Gm43852",8.962707458,0.137517153,0.733978458,0.187358568,0.851379506,0.959502231
"	Sh2d2a",1543.421464,0.043368343,0.231672705,0.187196604,0.851506488,0.959502231
"	Zfp764",47.30818335,-0.086453231,0.461873475,-0.187179466,0.851519924,0.959502231
"	Bcl2l15",11.41342963,-0.120808318,0.647623732,-0.186540907,0.852020603,0.959521167
"	Ctla4",728.029924,0.05286727,0.28307811,0.186758596,0.851849911,0.959521167
"	Khdrbs1",1300.814632,-0.034732059,0.186145668,-0.186585373,0.851985736,0.959521167
"	Pnpla6",81.66527147,-0.068888338,0.368635976,-0.186873616,0.851759726,0.959521167
"	Prorsd1",2076.22467,-0.027792943,0.148917212,-0.186633514,0.851947988,0.959521167
"	Snx16",179.7077375,-0.062489474,0.334247175,-0.186955877,0.851695228,0.959521167
"	Ncor2",44.62276872,-0.079232419,0.425284461,-0.186304524,0.85220596,0.959635644
"	Wdr48",179.5093357,-0.052299318,0.280868725,-0.18620556,0.852283564,0.959635644
"	Gm37696",17.46583996,0.114847316,0.618149462,0.185792148,0.852607762,0.959909837
"	Nipal1",150.8507074,0.06203563,0.334221199,0.185612494,0.852748655,0.959977623
"	Skida1",13.89492435,-0.109833413,0.592451205,-0.185388116,0.852924629,0.960084885
"	Gm17571",8.616080082,0.131395858,0.711251604,0.184738927,0.853433812,0.960385463
"	Gm43737",30.32530591,0.095385061,0.515899459,0.184890795,0.853314691,0.960385463
"	Peo1",55.19807424,-0.069899541,0.378305074,-0.184770298,0.853409206,0.960385463
"	mt-Ta",9.031192982,-0.130582402,0.707943225,-0.184453212,0.853657929,0.960546816
"	Foxred1",210.5854467,-0.051328441,0.278689618,-0.184177801,0.853873974,0.96064435
"	Gm26610",50.70009941,0.069926809,0.379767948,0.184130359,0.85391119,0.96064435
"	U2af2",224.294631,0.069397484,0.377090684,0.18403394,0.853986829,0.96064435
"	2310058D17Rik",17.05407865,0.091982643,0.506850781,0.181478743,0.855991816,0.960663434
"	Abhd10",790.608546,-0.051994628,0.285623895,-0.182038789,0.855552285,0.960663434
"	Asxl1",771.8749772,-0.037812012,0.205702968,-0.183818506,0.854155837,0.960663434
"	Ccdc73",10.37064892,0.123725995,0.675390443,0.183191807,0.854647523,0.960663434
"	Cenpf",545.6686612,-0.063445269,0.345240219,-0.183771373,0.854192815,0.960663434
"	Cnst",218.5494855,0.046763594,0.258135202,0.181159304,0.856242537,0.960663434
"	Dhrs11",58.38978883,-0.109904219,0.599411832,-0.183353435,0.85452071,0.960663434
"	Dpp3",248.1892004,0.036223627,0.198284529,0.182685088,0.855045117,0.960663434
"	Gars",1838.033716,-0.029821493,0.164715192,-0.181048832,0.856329247,0.960663434
"	Gm14399",7.479589519,-0.126078022,0.693804145,-0.181719903,0.855802546,0.960663434
"	Hrh2",72.88211404,-0.077081836,0.423858598,-0.181857432,0.855694612,0.960663434
"	Immp1l",2776.576062,0.026284269,0.144623597,0.181742606,0.855784728,0.960663434
"	Klra8",15.56168809,-0.125788931,0.686544741,-0.183220296,0.85462517,0.960663434
"	Lst1",119.8114959,0.066963764,0.365629763,0.18314637,0.854683173,0.960663434
"	Ndufv1",744.4078411,-0.045960271,0.251219733,-0.182948493,0.854838433,0.960663434
"	Nisch",877.4025179,0.030439318,0.167918035,0.181274859,0.856151839,0.960663434
"	Paxbp1",434.9702016,-0.042173384,0.232965591,-0.18102838,0.8563453,0.960663434
"	Pfkm",30.41821535,-0.088623248,0.489300749,-0.18112224,0.856271628,0.960663434
"	Pidd1",120.1700682,-0.065218073,0.35750453,-0.182425864,0.85524853,0.960663434
"	Pim3",38.55614849,0.08600351,0.470527208,0.182781163,0.854969729,0.960663434
"	Plekha3",997.3095944,0.041033102,0.22640787,0.181235318,0.856182874,0.960663434
"	Ppp2r5e",804.969888,0.025405569,0.139713746,0.181840152,0.855708173,0.960663434
"	Prrc2c",1023.360238,-0.050255078,0.276699265,-0.18162346,0.855878237,0.960663434
"	Tmem87b",179.4554498,0.050297353,0.277417458,0.181305651,0.85612767,0.960663434
"	Tspyl2",34.71279443,-0.08247377,0.452650144,-0.182202018,0.855424189,0.960663434
"	Vcam1",29.12322766,0.133969562,0.733698925,0.182594737,0.855116015,0.960663434
"	Zbtb22",53.54850778,0.077116731,0.423133395,0.182251584,0.855385293,0.960663434
"	Zfand6",6061.023999,0.043136373,0.236223683,0.182608164,0.855105478,0.960663434
"	Zfp592",358.1287128,-0.034335564,0.189440779,-0.181246951,0.856173743,0.960663434
"	Chit1",17.23030327,0.128462809,0.710844502,0.18071858,0.856588474,0.960845636
"	6030443J06Rik",7.232016622,0.131465673,0.731809319,0.179644711,0.857431502,0.960861051
"	Ap2m1",687.3499885,-0.057290403,0.318142681,-0.180077701,0.857091568,0.960861051
"	Bag3",109.6266365,0.069639696,0.388482305,0.17926092,0.857732831,0.960861051
"	Cdk5rap1",244.8350237,-0.083541329,0.463933031,-0.180071958,0.857096077,0.960861051
"	Cry2",25.15147572,-0.096519962,0.535046145,-0.180395584,0.856842021,0.960861051
"	Fbxo3",2081.49354,-0.034358042,0.191534581,-0.17938297,0.857637003,0.960861051
"	Gm26244",14.28683691,0.110457437,0.614624472,0.179715326,0.857376061,0.960861051
"	Gm43980",16.17719108,0.120920542,0.673712195,0.179483974,0.8575577,0.960861051
"	Kat8",209.4960651,0.047638403,0.264065584,0.18040368,0.856835666,0.960861051
"	Krt222",33.80655516,0.08496811,0.473733784,0.179358351,0.857656332,0.960861051
"	Pabpc1",13011.87666,0.029792279,0.165684592,0.179813212,0.857299211,0.960861051
"	Sgpl1",458.0109451,0.038859529,0.216317986,0.179640766,0.857434599,0.960861051
"	Tm9sf1",853.6716495,0.026306964,0.146697408,0.179328076,0.857680103,0.960861051
"	Zfp637",390.4854609,-0.056698478,0.314495261,-0.180284047,0.856929579,0.960861051
"	4933431K14Rik",10.17731883,0.117641525,0.660026599,0.178237552,0.858536419,0.960956686
"	E030042O20Rik",11.78509548,0.119649398,0.671657921,0.178140381,0.858612729,0.960956686
"	Ehmt2",207.331442,-0.053477785,0.298767759,-0.178994498,0.857942022,0.960956686
"	Enthd2",71.15753425,-0.071433888,0.399700015,-0.178718752,0.858158544,0.960956686
"	Gm16283",82.45214454,-0.077438051,0.433904252,-0.178468063,0.8583554,0.960956686
"	Lrp1",13.26965835,0.133886301,0.751648063,0.178123656,0.858625864,0.960956686
"	Mtmr4",245.2906813,-0.059716171,0.333864885,-0.178863287,0.85804505,0.960956686
"	Psma6",12988.18033,-0.035025567,0.195876871,-0.178814204,0.858083592,0.960956686
"	Slain2",1146.593599,0.043354221,0.243182738,0.178278366,0.858504368,0.960956686
"	Zfp451",582.1287268,-0.034352749,0.192510256,-0.17844633,0.858372467,0.960956686
"	Cep120",629.6155163,0.029999091,0.168759572,0.177762306,0.858909651,0.961183881
"	Cryl1",60.470105,0.062955746,0.354687973,0.177496139,0.859118698,0.961327402
"	Snip1",559.8300942,0.032272592,0.182126377,0.177198893,0.859352165,0.961498219
"	2810002D19Rik",484.7563159,0.046733756,0.264233864,0.176865129,0.85961433,0.961551037
"	3010026O09Rik",43.12573048,0.068244282,0.387122953,0.176285805,0.860069413,0.961551037
"	Dctn5",1947.203798,-0.050926728,0.28869509,-0.176403168,0.859977216,0.961551037
"	Fip1l1",604.9447593,0.042877051,0.24338025,0.17617309,0.860157961,0.961551037
"	Fitm2",30.80350639,-0.097564421,0.553927019,-0.176132265,0.860190033,0.961551037
"	Gm37639",7.387806078,0.12550795,0.712524558,0.176145438,0.860179685,0.961551037
"	Mnd1",57.51391007,-0.071556645,0.405582394,-0.176429366,0.859956635,0.961551037
"	Pea15a",677.8688955,0.043966755,0.248613669,0.176847697,0.859628022,0.961551037
"	Sms",760.1575826,-0.033957714,0.192758029,-0.17616757,0.860162297,0.961551037
"	Zc2hc1c",7.820732804,-0.1281401,0.727614042,-0.176109988,0.860207534,0.961551037
"	4930427A07Rik",28.66804479,0.095886019,0.548175986,0.174918313,0.86114382,0.961767308
"	Eml4",583.945742,0.033669967,0.191977684,0.175384799,0.860777284,0.961767308
"	Enpp6",8.43944174,0.127107567,0.724319759,0.175485433,0.860698216,0.961767308
"	Gnl3l",631.7747733,-0.057318569,0.327843956,-0.174834912,0.861209355,0.961767308
"	Hdhd3",39.16073161,-0.09205856,0.524351069,-0.175566649,0.860634406,0.961767308
"	Ly6d",45.22268037,-0.11712443,0.66740622,-0.175491966,0.860693083,0.961767308
"	Tcaim",50.78815813,0.068156676,0.389552215,0.174961593,0.861109812,0.961767308
"	Zfp273",122.1883431,0.057114214,0.326382485,0.174991664,0.861086184,0.961767308
"	Zfp703",44.50940016,0.074841747,0.427667709,0.174999762,0.861079821,0.961767308
"	Zfp869",150.1374374,0.075096254,0.428662255,0.175187465,0.860932334,0.961767308
"	Ocel1",105.9890201,-0.059183848,0.339162738,-0.174499852,0.861472647,0.961971052
"	Bco2",14.39267682,-0.099650944,0.571405476,-0.174396201,0.8615541,0.961971723
"	E2f3",242.4086239,-0.056992633,0.328232565,-0.173634914,0.862152392,0.962278532
"	Rrp7a",52.69728306,0.065144364,0.374817089,0.173803078,0.862020226,0.962278532
"	Stat5a",247.24365,-0.048978142,0.281772409,-0.173821641,0.862005637,0.962278532
"	Sumo1",16239.81532,-0.037093305,0.213567055,-0.173684586,0.862113352,0.962278532
"	Hipk3",1557.236918,-0.039600895,0.228417558,-0.173370625,0.862360113,0.962420094
"	Fkbp2",2095.803803,-0.047972681,0.277320594,-0.172986363,0.862662147,0.962642583
"	Klk8",1269.615855,-0.026778957,0.154871223,-0.172911126,0.862721286,0.962642583
"	Gm17259",12.754308,-0.11817315,0.685050438,-0.172502846,0.863042224,0.962910389
"	Paqr4",65.15424148,0.069469858,0.403662356,0.172098927,0.863359756,0.962993755
"	Plin3",185.8872135,0.052015222,0.301926348,0.172277849,0.863219098,0.962993755
"	Traj42",9.983583063,0.119534451,0.694343225,0.172154702,0.863315909,0.962993755
"	A230072E10Rik",7.493365017,0.120438819,0.707123736,0.170322127,0.86475681,0.962997454
"	Abca3",10.06289188,-0.121837122,0.709488599,-0.171725271,0.863653518,0.962997454
"	B3gat3",289.1326571,-0.037566333,0.218746429,-0.171734613,0.863646173,0.962997454
"	Dnajc12",224.0475048,-0.052160021,0.306049373,-0.170430085,0.864671914,0.962997454
"	Fam134a",336.3899595,-0.032873406,0.193138015,-0.170206813,0.864847494,0.962997454
"	Fam89a",30.19173714,-0.085231161,0.497939174,-0.171167816,0.864091813,0.962997454
"	Gga1",134.1085399,0.04465994,0.260768971,0.171262477,0.864017384,0.962997454
"	Gm11342",7.381438113,-0.126740121,0.739895927,-0.171294525,0.863992185,0.962997454
"	Gm14305",71.40887715,0.055859307,0.324954051,0.171899095,0.863516858,0.962997454
"	Gm16538",11.11089744,0.121772354,0.714627773,0.170399694,0.864695812,0.962997454
"	Gm42636",11.60173043,0.115894566,0.679232729,0.17062571,0.864518081,0.962997454
"	Gstcd",225.1585598,0.06432302,0.377500926,0.170391689,0.864702108,0.962997454
"	Mrpl43",1186.209237,-0.029301375,0.171627839,-0.170726235,0.864439033,0.962997454
"	Ppp1r10",91.36987481,0.053451914,0.311545056,0.171570412,0.86377527,0.962997454
"	Prpf6",207.0588446,-0.050708797,0.296861128,-0.17081656,0.864368008,0.962997454
"	Soat2",63.48246745,-0.064745869,0.379996498,-0.170385435,0.864707026,0.962997454
"	Tmem86b",35.62898069,-0.086013612,0.501398806,-0.171547301,0.863793441,0.962997454
"	Xkr5",10.60052384,-0.114855237,0.675067418,-0.170138914,0.864900891,0.962997454
"	Zfp157",251.9477959,0.043921981,0.256330358,0.17134912,0.863949259,0.962997454
"	B230312C02Rik",12.027235,-0.126495467,0.745754376,-0.169620818,0.865308349,0.96327084
"	Cep41",238.4303875,0.048638092,0.286630722,0.169689039,0.865254694,0.96327084
"	AA465934",57.21568473,0.069213146,0.410597686,0.168566819,0.866137381,0.963833012
"	Klhdc4",180.6102618,0.060019156,0.355490191,0.168834916,0.865926494,0.963833012
"	Spc24",847.910904,-0.057824489,0.342825418,-0.168670367,0.866055928,0.963833012
"	Stab1",7.258342694,0.126906177,0.752395159,0.168669583,0.866056545,0.963833012
"	Rp2",727.3748199,0.0432996,0.257276903,0.168299601,0.866347588,0.96397677
"	4933439C10Rik",31.08558308,-0.087567156,0.521156655,-0.168024634,0.8665639,0.964126526
"	Gm26664",36.50251001,-0.079965257,0.476650734,-0.167764889,0.866768245,0.964126526
"	Rmdn2",118.2165542,-0.05110619,0.304366911,-0.167909809,0.866654233,0.964126526
"	Snrnp27",5579.350255,0.028722429,0.171328195,0.167645665,0.866862044,0.964126526
"	Yipf5",1511.995344,0.032923398,0.196424485,0.167613512,0.86688734,0.964126526
"	Pcsk7",222.3641993,0.043874034,0.26202027,0.167445192,0.867019769,0.964183682
"	2510039O18Rik",437.3599366,-0.047290019,0.283007897,-0.167097879,0.867293035,0.964213623
"	2610507B11Rik",352.709474,-0.046569751,0.280019066,-0.166309216,0.867913614,0.964213623
"	A930041C12Rik",18.00850923,0.099688833,0.601193777,0.165818138,0.868300071,0.964213623
"	Copb1",3493.959466,0.026560913,0.160394312,0.165597597,0.868473639,0.964213623
"	Dnajc28",8.672293933,0.121912807,0.735440486,0.16576842,0.8683392,0.964213623
"	Glyctk",24.15641545,0.089922404,0.541914507,0.165934669,0.868208364,0.964213623
"	Gm15800",275.4124812,-0.040895276,0.247029132,-0.165548393,0.868512363,0.964213623
"	Gm43689",8.363519619,-0.1133365,0.68266706,-0.166020169,0.868141078,0.964213623
"	H13",1482.188395,-0.041009348,0.246812049,-0.166156184,0.86803404,0.964213623
"	Iars2",381.392303,0.039773502,0.238496286,0.166767806,0.867552751,0.964213623
"	Lyrm7",541.9167634,0.054576213,0.330267882,0.165248322,0.868748532,0.964213623
"	Lysmd3",389.7628347,-0.038843057,0.23455371,-0.165604105,0.868468516,0.964213623
"	Plcl1",52.00465237,0.063947143,0.38356123,0.166719516,0.867590749,0.964213623
"	Plekhf2",777.7181301,0.023606653,0.14273407,0.165389056,0.868637767,0.964213623
"	Pramef8",217.9498285,0.046512404,0.280522857,0.165806112,0.868309536,0.964213623
"	Pum2",3876.292214,0.028316276,0.170340999,0.166232889,0.867973678,0.964213623
"	Rab12",202.5807517,-0.04330675,0.261954451,-0.16532168,0.868690795,0.964213623
"	Wdr76",397.1574257,0.058694857,0.351120565,0.167164395,0.867240699,0.964213623
"	Wdr83",149.2744056,-0.057613094,0.347518681,-0.165784164,0.868326809,0.964213623
"	Ywhag",1197.294216,-0.035624886,0.214697461,-0.165930633,0.86821154,0.964213623
"	Zc3h18",292.6660111,-0.047466001,0.284627724,-0.166765207,0.867554796,0.964213623
"	Phkg2",86.93637166,-0.119928129,0.727473814,-0.164855596,0.869057644,0.964440941
"	Preb",360.1021679,-0.041399597,0.251238372,-0.16478214,0.869115462,0.964440941
"	Aldh9a1",725.7016724,0.031610046,0.19245734,0.164244427,0.869538728,0.964730678
"	Supt7l",153.0698803,-0.038304056,0.233176523,-0.164270638,0.869518096,0.964730678
"	Kif20b",778.0671193,0.048570567,0.295953355,0.164115614,0.86964013,0.964732739
"	Ube2s",329.6088559,-0.111540872,0.679977737,-0.164036065,0.869702753,0.964732739
"	Dnajc24",1165.368767,-0.027566554,0.168302572,-0.163791639,0.869895174,0.964759777
"	Ezh1",322.3720446,0.03866632,0.236349611,0.163597986,0.87004763,0.964759777
"	Hspa13",493.8864487,0.039457784,0.24119466,0.163593107,0.870051471,0.964759777
"	Ung",58.60619356,0.070466456,0.430729437,0.163597958,0.870047652,0.964759777
"	Aifm1",462.2945183,0.033767041,0.206723893,0.163343677,0.870247847,0.964858774
"	Gm20033",14.123757,0.10800848,0.661517919,0.163273703,0.870302938,0.964858774
"	Asb3",996.8624462,-0.03966206,0.243469143,-0.162903847,0.870594142,0.964911886
"	H2-T24",89.57775397,0.058590539,0.359415916,0.163015982,0.870505851,0.964911886
